rank,element,sample,x,y,density,velocity_x,velocity_y,pressure
0,0,polynomial,-4.9955975911961223,0,44.5,0.69799999999999984,0,352.80000000000007
0,0,polynomial,-4.98046875,0,44.5,0.69799999999999895,0,352.80000000000007
0,0,polynomial,-4.9653399088038777,0,44.5,0.6979999999999994,0,352.7999999999999
0,0,center,-4.98046875,0,44.5,0.69799999999999895,0,352.80000000000007
0,1,polynomial,-4.9565350911961223,0,44.500000000000007,0.69799999999999862,0,352.80000000000007
0,1,polynomial,-4.94140625,0,44.5,0.69799999999999895,0,352.80000000000001
0,1,polynomial,-4.9262774088038777,0,44.5,0.6979999999999994,0,352.7999999999999
0,1,center,-4.94140625,0,44.5,0.69799999999999895,0,352.80000000000001
0,2,polynomial,-4.9174725911961232,0,44.500000000000007,0.69799999999999862,0,352.80000000000007
0,2,polynomial,-4.90234375,0,44.5,0.69799999999999862,0,352.80000000000001
0,2,polynomial,-4.8872149088038777,0,44.5,0.6979999999999994,0,352.7999999999999
0,2,center,-4.90234375,0,44.5,0.69799999999999862,0,352.80000000000001
0,3,polynomial,-4.8784100911961223,0,44.500000000000007,0.69799999999999884,0,352.80000000000007
0,3,polynomial,-4.86328125,0,44.5,0.69799999999999895,0,352.80000000000007
0,3,polynomial,-4.8481524088038777,0,44.499999999999993,0.69799999999999984,0,352.7999999999999
0,3,center,-4.86328125,0,44.5,0.69799999999999895,0,352.80000000000007
0,4,polynomial,-4.8393475911961232,0,44.500000000000007,0.69799999999999884,0,352.80000000000007
0,4,polynomial,-4.82421875,0,44.5,0.69799999999999895,0,352.80000000000007
0,4,polynomial,-4.8090899088038777,0,44.499999999999993,0.69799999999999984,0,352.7999999999999
0,4,center,-4.82421875,0,44.5,0.69799999999999895,0,352.80000000000007
0,5,polynomial,-4.8002850911961223,0,44.500000000000007,0.69799999999999884,0,352.80000000000007
0,5,polynomial,-4.78515625,0,44.5,0.69799999999999884,0,352.80000000000007
0,5,polynomial,-4.7700274088038777,0,44.5,0.69799999999999973,0,352.7999999999999
0,5,center,-4.78515625,0,44.5,0.69799999999999884,0,352.80000000000007
