rank,element,sample,x,y,density,velocity_x,velocity_y,pressure
0,0,polynomial,0.49014156081756483,0.14014156081756485,0.79516557069529581,-0.00085975783206115376,-0.021178183100406665,0.99737300670203011
0,0,polynomial,0.49735843918243516,0.14014156081756485,0.82291964514594018,-0.0009441593017925086,0.1004937714045781,1.0104611640164334
0,0,polynomial,0.49014156081756483,0.14735843918243516,0.79516557069529581,-0.00085975783206101064,-0.021178183100406783,0.99737300670203011
0,0,polynomial,0.49735843918243516,0.14735843918243516,0.82291964514594018,-0.00094415930179239465,0.1004937714045781,1.0104611640164334
0,0,center,0.49375000000000002,0.14375000000000002,0.80904260792061788,-0.00090268241158332008,0.040701278280988983,1.0045157654087002
0,1,polynomial,0.49014156081756483,0.15264156081756483,0.79516557069529581,-0.0008597578320609766,-0.021178183100406631,0.99737300670203011
0,1,polynomial,0.49735843918243516,0.15264156081756483,0.82291964514594018,-0.00094415930179244159,0.10049377140457809,1.0104611640164334
0,1,polynomial,0.49014156081756483,0.15985843918243517,0.79516557069529581,-0.00085975783206111885,-0.021178183100406815,0.99737300670203011
0,1,polynomial,0.49735843918243516,0.1598584391824352,0.82291964514594018,-0.00094415930179257885,0.10049377140457812,1.0104611640164334
0,1,center,0.49375000000000002,0.15625,0.80904260792061788,-0.00090268241158333298,0.040701278280988983,1.0045157654087002
0,2,polynomial,0.49014156081756483,0.16514156081756487,0.79516557069529581,-0.00085975783206106106,-0.021178183100406651,0.99737300670203011
0,2,polynomial,0.49735843918243516,0.16514156081756487,0.82291964514594018,-0.000944159301792528,0.10049377140457812,1.0104611640164334
0,2,polynomial,0.49014156081756483,0.17235843918243515,0.79516557069529581,-0.00085975783206097551,-0.021178183100406787,0.99737300670203011
0,2,polynomial,0.49735843918243516,0.17235843918243518,0.82291964514594018,-0.00094415930179243498,0.1004937714045781,1.0104611640164334
0,2,center,0.49375000000000002,0.16875000000000001,0.80904260792061788,-0.00090268241158330371,0.040701278280988989,1.0045157654087002
0,3,polynomial,0.49014156081756483,0.17764156081756483,0.79516557069529581,-0.00085975783206093518,-0.021178183100406665,0.99737300670203011
0,3,polynomial,0.49735843918243516,0.17764156081756483,0.82291964514594018,-0.0009441593017924777,0.10049377140457812,1.0104611640164334
0,3,polynomial,0.49014156081756483,0.18485843918243516,0.79516557069529581,-0.0008597578320610886,-0.021178183100406811,0.99737300670203011
0,3,polynomial,0.49735843918243516,0.18485843918243516,0.82291964514594018,-0.00094415930179259956,0.1004937714045781,1.0104611640164334
0,3,center,0.49375000000000002,0.18124999999999999,0.80904260792061788,-0.00090268241158332962,0.040701278280988976,1.0045157654087002
0,4,polynomial,0.49014156081756483,0.8901415608175649,1.0027282551861556,0.72922547823891726,5.9636630594646901e-11,1.0027434123849628
0,4,polynomial,0.49735843918243516,0.8901415608175649,0.98919259389393832,0.72395384220155956,-1.6178912936636914e-11,0.98990050706482646
0,4,polynomial,0.49014156081756483,0.89735843918243519,1.002728255068156,0.7292254782764146,-1.5981371992091856e-11,1.0027434123142538
0,4,polynomial,0.49735843918243516,0.89735843918243519,0.9891925939255537,0.72395384219150993,4.3356065354989632e-12,0.98990050708374555
0,4,center,0.49375000000000002,0.89374999999999993,0.9959604245184509,0.72660757135038101,8.0472701328824326e-12,0.99632334354236296
0,5,polynomial,0.49014156081756483,0.87764156081756495,1.002728251376021,0.729225480207909,-1.5880859296232473e-09,1.0027434111618865
0,5,polynomial,0.49735843918243516,0.87764156081756495,0.98919259497179091,0.72395384164165355,3.9160740232840072e-10,0.98990050749006619
0,5,polynomial,0.49014156081756483,0.88485843918243512,1.0027282555409072,0.72922547803773952,3.4650509559531754e-10,1.002743412418323
0,5,polynomial,0.49735843918243516,0.88485843918243523,0.98919259398938131,0.7239538421271362,-8.3497265983506543e-11,0.98990050709550836
0,5,center,0.49375000000000002,0.88125000000000009,0.995960423969525,0.72660757162793677,-2.3600031918594467e-10,0.99632334337247919
0,6,polynomial,0.49014156081756483,0.86514156081756499,1.0027281783109148,0.7292255189928456,1.9186120789665723e-09,1.0027433912183936
0,6,polynomial,0.49735843918243516,0.86514156081756499,0.98919260733455039,0.72395383573022631,-4.7076937480688499e-10,0.98990051188398254
0,6,polynomial,0.49014156081756483,0.87235843918243516,1.0027281781928676,0.72922551903039901,-1.8749554694971269e-09,1.0027433911477142
0,6,polynomial,0.49735843918243516,0.87235843918243527,0.9891926073661792,0.72395383572016192,4.5892572882986187e-10,0.98990051190289385
0,6,center,0.49375000000000002,0.86875000000000002,0.99596039280112791,0.72660758853320195,8.0475252599776628e-12,0.99632333539341245
0,7,polynomial,0.49014156081756483,0.85264156081756481,1.0027282522429044,0.72922547973512997,-1.8749548812851362e-09,1.0027434114504439
0,7,polynomial,0.49735843918243516,0.85264156081756493,0.98919259469586807,0.72395384179508737,4.5892567063302114e-10,0.98990050735020529
0,7,polynomial,0.49014156081756483,0.85985843918243521,1.0027282521248564,0.72922547977268304,1.918611516489108e-09,1.002743411379764
0,7,polynomial,0.49735843918243516,0.85985843918243532,0.98919259472749643,0.72395384178502276,-4.7076933085485883e-10,0.98990050736911639
